"record_num","id","latitude","longitude","label","updated_at","occupancy_status","direction_id","current_stop_sequence"
311,"y1877",42.34053,-71.08148,"1877","2023-06-14T17:21:41-04:00","FULL",0,10
312,"y1863",42.3699791,-71.11267028,"1863","2023-06-14T17:21:43-04:00","FULL",0,22
313,"y1851",42.35964664,-71.09404926,"1851","2023-06-14T17:22:21-04:00","FEW_SEATS_AVAILABLE",0,15
314,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
315,"y1787",42.33637987,-71.07718725,"1787","2023-06-14T17:21:56-04:00","MANY_SEATS_AVAILABLE",0,8
316,"y1786",42.33159051,-71.07644522,"1786","2023-06-14T17:22:21-04:00","MANY_SEATS_AVAILABLE",0,5
317,"y1783",42.36093565,-71.09664405,"1783","2023-06-14T17:22:18-04:00","",1,9
318,"y1778",42.33271,-71.08068,"1778","2023-06-14T17:22:09-04:00","FEW_SEATS_AVAILABLE",1,22
319,"y1772",42.36957592,-71.11168984,"1772","2023-06-14T17:22:19-04:00","FEW_SEATS_AVAILABLE",0,22
320,"y1877",42.34053,-71.08148,"1877","2023-06-14T17:21:41-04:00","FULL",0,10
321,"y1863",42.3699791,-71.11267028,"1863","2023-06-14T17:21:43-04:00","FULL",0,22
322,"y1851",42.35964664,-71.09404926,"1851","2023-06-14T17:22:21-04:00","FEW_SEATS_AVAILABLE",0,15
323,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
324,"y1787",42.33637987,-71.07718725,"1787","2023-06-14T17:21:56-04:00","MANY_SEATS_AVAILABLE",0,8
325,"y1786",42.33159051,-71.07644522,"1786","2023-06-14T17:22:21-04:00","MANY_SEATS_AVAILABLE",0,5
326,"y1783",42.36093565,-71.09664405,"1783","2023-06-14T17:22:18-04:00","",1,9
327,"y1778",42.33271,-71.08068,"1778","2023-06-14T17:22:09-04:00","FEW_SEATS_AVAILABLE",1,22
328,"y1772",42.36957592,-71.11168984,"1772","2023-06-14T17:22:19-04:00","FEW_SEATS_AVAILABLE",0,22
329,"y1877",42.34053,-71.08148,"1877","2023-06-14T17:21:41-04:00","FULL",0,10
330,"y1863",42.3699791,-71.11267028,"1863","2023-06-14T17:21:43-04:00","FULL",0,22
331,"y1851",42.35975405,-71.09424575,"1851","2023-06-14T17:22:29-04:00","FEW_SEATS_AVAILABLE",0,16
332,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
333,"y1787",42.33637987,-71.07718725,"1787","2023-06-14T17:21:56-04:00","MANY_SEATS_AVAILABLE",0,8
334,"y1786",42.33171834,-71.07634033,"1786","2023-06-14T17:22:28-04:00","MANY_SEATS_AVAILABLE",0,5
335,"y1783",42.36069663,-71.09589657,"1783","2023-06-14T17:22:29-04:00","",1,9
336,"y1778",42.33271,-71.08068,"1778","2023-06-14T17:22:09-04:00","FEW_SEATS_AVAILABLE",1,22
337,"y1772",42.36957592,-71.11168984,"1772","2023-06-14T17:22:19-04:00","FEW_SEATS_AVAILABLE",0,22
338,"y1877",42.34053,-71.08148,"1877","2023-06-14T17:21:41-04:00","FULL",0,10
339,"y1863",42.3699791,-71.11267028,"1863","2023-06-14T17:21:43-04:00","FULL",0,22
340,"y1851",42.35973572,-71.0942789,"1851","2023-06-14T17:22:36-04:00","FEW_SEATS_AVAILABLE",0,16
341,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
342,"y1787",42.33637987,-71.07718725,"1787","2023-06-14T17:21:56-04:00","MANY_SEATS_AVAILABLE",0,8
343,"y1786",42.3316948,-71.07637063,"1786","2023-06-14T17:22:39-04:00","MANY_SEATS_AVAILABLE",0,5
344,"y1783",42.36071432,-71.0958849,"1783","2023-06-14T17:22:35-04:00","",1,9
345,"y1778",42.33271,-71.08068,"1778","2023-06-14T17:22:09-04:00","FEW_SEATS_AVAILABLE",1,22
346,"y1772",42.36957592,-71.11168984,"1772","2023-06-14T17:22:19-04:00","FEW_SEATS_AVAILABLE",0,22
347,"y1877",42.34053,-71.08148,"1877","2023-06-14T17:21:41-04:00","FULL",0,10
348,"y1863",42.37002422,-71.11275094,"1863","2023-06-14T17:22:52-04:00","FULL",0,22
349,"y1851",42.35973572,-71.0942789,"1851","2023-06-14T17:22:36-04:00","FEW_SEATS_AVAILABLE",0,16
350,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
351,"y1787",42.33660583,-71.0770528,"1787","2023-06-14T17:22:50-04:00","MANY_SEATS_AVAILABLE",0,8
352,"y1786",42.33198943,-71.07564695,"1786","2023-06-14T17:22:52-04:00","MANY_SEATS_AVAILABLE",0,6
353,"y1783",42.36071656,-71.09588633,"1783","2023-06-14T17:22:42-04:00","",1,9
354,"y1778",42.33271,-71.08068,"1778","2023-06-14T17:22:09-04:00","FEW_SEATS_AVAILABLE",1,22
355,"y1772",42.36949,-71.11165,"1772","2023-06-14T17:22:44-04:00","MANY_SEATS_AVAILABLE",0,22
356,"y1877",42.34051558,-71.08156278,"1877","2023-06-14T17:23:02-04:00","FULL",0,10
357,"y1863",42.37029427,-71.11363901,"1863","2023-06-14T17:23:01-04:00","FULL",0,22
358,"y1851",42.35973572,-71.0942789,"1851","2023-06-14T17:22:36-04:00","FEW_SEATS_AVAILABLE",0,16
359,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
360,"y1787",42.33682655,-71.07720592,"1787","2023-06-14T17:22:58-04:00","MANY_SEATS_AVAILABLE",0,8
361,"y1786",42.33257309,-71.07476988,"1786","2023-06-14T17:23:01-04:00","MANY_SEATS_AVAILABLE",0,6
362,"y1783",42.36071656,-71.09588633,"1783","2023-06-14T17:22:42-04:00","",1,9
363,"y1778",42.33281839,-71.08083575,"1778","2023-06-14T17:23:02-04:00","FEW_SEATS_AVAILABLE",1,22
364,"y1772",42.36957368,-71.11169563,"1772","2023-06-14T17:22:56-04:00","MANY_SEATS_AVAILABLE",0,22
365,"y1877",42.34061871,-71.0817435,"1877","2023-06-14T17:23:12-04:00","FULL",0,10
366,"y1863",42.37029576,-71.11357645,"1863","2023-06-14T17:23:07-04:00","FULL",0,22
367,"y1851",42.35973572,-71.0942789,"1851","2023-06-14T17:22:36-04:00","FEW_SEATS_AVAILABLE",0,16
368,"y1817",42.34144,-71.08307,"1817","2023-06-14T17:22:10-04:00","FEW_SEATS_AVAILABLE",1,15
369,"y1787",42.337131,-71.0776317,"1787","2023-06-14T17:23:13-04:00","MANY_SEATS_AVAILABLE",0,8
370,"y1786",42.33299378,-71.07424528,"1786","2023-06-14T17:23:12-04:00","MANY_SEATS_AVAILABLE",0,6
371,"y1783",42.36068,-71.09582,"1783","2023-06-14T17:23:04-04:00","",1,9
372,"y1778",42.33239874,-71.0813984,"1778","2023-06-14T17:23:13-04:00","FEW_SEATS_AVAILABLE",1,22
373,"y1772",42.36957368,-71.11169563,"1772","2023-06-14T17:22:56-04:00","MANY_SEATS_AVAILABLE",0,22
374,"y1877",42.34144818,-71.08288407,"1877","2023-06-14T17:23:24-04:00","FULL",0,10
375,"y1863",42.37064081,-71.11368997,"1863","2023-06-14T17:23:24-04:00","FULL",0,22
376,"y1851",42.35972,-71.09425,"1851","2023-06-14T17:23:11-04:00","FEW_SEATS_AVAILABLE",0,16
377,"y1817",42.34143941,-71.08314023,"1817","2023-06-14T17:23:22-04:00","FEW_SEATS_AVAILABLE",1,15
378,"y1787",42.33780321,-71.07848672,"1787","2023-06-14T17:23:23-04:00","MANY_SEATS_AVAILABLE",0,9
379,"y1786",42.33297925,-71.07423872,"1786","2023-06-14T17:23:15-04:00","MANY_SEATS_AVAILABLE",0,6
380,"y1783",42.36071663,-71.09584857,"1783","2023-06-14T17:23:25-04:00","",1,9
381,"y1778",42.33190518,-71.08146436,"1778","2023-06-14T17:23:25-04:00","FEW_SEATS_AVAILABLE",1,22
382,"y1772",42.36984218,-71.11212113,"1772","2023-06-14T17:23:24-04:00","MANY_SEATS_AVAILABLE",0,22
383,"y1877",42.34162496,-71.08311864,"1877","2023-06-14T17:23:30-04:00","FULL",0,10
384,"y1863",42.37133442,-71.1144812,"1863","2023-06-14T17:23:33-04:00","FULL",0,23
385,"y1851",42.35974761,-71.09425901,"1851","2023-06-14T17:23:33-04:00","FEW_SEATS_AVAILABLE",0,16
386,"y1817",42.34097,-71.08236,"1817","2023-06-14T17:23:36-04:00","FEW_SEATS_AVAILABLE",1,15
387,"y1787",42.33852792,-71.07938908,"1787","2023-06-14T17:23:32-04:00","MANY_SEATS_AVAILABLE",0,9
388,"y1786",42.333,-71.07418,"1786","2023-06-14T17:23:27-04:00","MANY_SEATS_AVAILABLE",0,6
389,"y1783",42.3607006,-71.0958328,"1783","2023-06-14T17:23:27-04:00","",1,9
390,"y1778",42.33166545,-71.0812307,"1778","2023-06-14T17:23:32-04:00","FEW_SEATS_AVAILABLE",1,22
391,"y1772",42.36984565,-71.11214986,"1772","2023-06-14T17:23:34-04:00","MANY_SEATS_AVAILABLE",0,22
392,"y1877",42.34164763,-71.08313896,"1877","2023-06-14T17:23:46-04:00","FULL",0,10
393,"y1863",42.37180287,-71.11518977,"1863","2023-06-14T17:23:44-04:00","FULL",0,23
394,"y1851",42.36004257,-71.09462643,"1851","2023-06-14T17:23:45-04:00","FEW_SEATS_AVAILABLE",0,16
395,"y1817",42.34081663,-71.08214856,"1817","2023-06-14T17:23:47-04:00","FEW_SEATS_AVAILABLE",1,16
396,"y1787",42.33895578,-71.07990692,"1787","2023-06-14T17:23:45-04:00","MANY_SEATS_AVAILABLE",0,9
397,"y1786",42.333,-71.07418,"1786","2023-06-14T17:23:27-04:00","MANY_SEATS_AVAILABLE",0,6
398,"y1783",42.36052589,-71.0955424,"1783","2023-06-14T17:23:40-04:00","",1,9
399,"y1778",42.33190621,-71.08144449,"1778","2023-06-14T17:23:43-04:00","FEW_SEATS_AVAILABLE",1,22
400,"y1772",42.36984565,-71.11214986,"1772","2023-06-14T17:23:34-04:00","MANY_SEATS_AVAILABLE",0,22
401,"y1877",42.34164763,-71.08313896,"1877","2023-06-14T17:23:46-04:00","FULL",0,10
402,"y1863",42.37201612,-71.11542555,"1863","2023-06-14T17:23:49-04:00","FULL",0,23
403,"y1851",42.3602602,-71.09492301,"1851","2023-06-14T17:23:50-04:00","FEW_SEATS_AVAILABLE",0,16
404,"y1817",42.3408341,-71.08213226,"1817","2023-06-14T17:23:51-04:00","FEW_SEATS_AVAILABLE",1,16
405,"y1787",42.33895578,-71.07990692,"1787","2023-06-14T17:23:45-04:00","MANY_SEATS_AVAILABLE",0,9
406,"y1786",42.333,-71.07418,"1786","2023-06-14T17:23:27-04:00","MANY_SEATS_AVAILABLE",0,6
407,"y1783",42.36052589,-71.0955424,"1783","2023-06-14T17:23:40-04:00","",1,9
408,"y1778",42.33190621,-71.08144449,"1778","2023-06-14T17:23:43-04:00","FEW_SEATS_AVAILABLE",1,22
409,"y1772",42.36967,-71.11238,"1772","2023-06-14T17:23:44-04:00","MANY_SEATS_AVAILABLE",0,22
410,"y1877",42.34164763,-71.08313896,"1877","2023-06-14T17:23:46-04:00","FULL",0,10
411,"y1863",42.37213354,-71.115458,"1863","2023-06-14T17:23:58-04:00","FULL",0,23
412,"y1851",42.36044611,-71.0953144,"1851","2023-06-14T17:24:04-04:00","FEW_SEATS_AVAILABLE",0,16
413,"y1817",42.34088738,-71.08218357,"1817","2023-06-14T17:23:57-04:00","FEW_SEATS_AVAILABLE",1,16
414,"y1787",42.33893653,-71.07991017,"1787","2023-06-14T17:24:00-04:00","MANY_SEATS_AVAILABLE",0,9
415,"y1786",42.333,-71.07418,"1786","2023-06-14T17:23:27-04:00","MANY_SEATS_AVAILABLE",0,6
416,"y1783",42.35992439,-71.09471843,"1783","2023-06-14T17:24:03-04:00","",1,10
417,"y1778",42.33138429,-71.08241252,"1778","2023-06-14T17:24:04-04:00","FEW_SEATS_AVAILABLE",1,23
418,"y1772",42.36967,-71.11238,"1772","2023-06-14T17:23:44-04:00","MANY_SEATS_AVAILABLE",0,22
419,"y1877",42.34164763,-71.08313896,"1877","2023-06-14T17:23:46-04:00","FULL",0,10
420,"y1863",42.37237497,-71.11567492,"1863","2023-06-14T17:24:12-04:00","FULL",0,23
421,"y1851",42.36045055,-71.09535421,"1851","2023-06-14T17:24:12-04:00","FEW_SEATS_AVAILABLE",0,16
422,"y1817",42.34088738,-71.08218357,"1817","2023-06-14T17:23:57-04:00","FEW_SEATS_AVAILABLE",1,16
423,"y1787",42.33893653,-71.07991017,"1787","2023-06-14T17:24:00-04:00","MANY_SEATS_AVAILABLE",0,9
424,"y1786",42.333,-71.07418,"1786","2023-06-14T17:23:27-04:00","MANY_SEATS_AVAILABLE",0,6
425,"y1783",42.35976718,-71.09440011,"1783","2023-06-14T17:24:11-04:00","",1,10
426,"y1778",42.33139494,-71.08238536,"1778","2023-06-14T17:24:10-04:00","FEW_SEATS_AVAILABLE",1,23
427,"y1772",42.36967,-71.11238,"1772","2023-06-14T17:23:44-04:00","MANY_SEATS_AVAILABLE",0,22
428,"y1877",42.34164763,-71.08313896,"1877","2023-06-14T17:23:46-04:00","FULL",0,10
429,"y1863",42.37260524,-71.11612853,"1863","2023-06-14T17:24:20-04:00","FULL",0,24
430,"y1851",42.36058,-71.09546,"1851","2023-06-14T17:24:19-04:00","FEW_SEATS_AVAILABLE",0,16
431,"y1817",42.34088738,-71.08218357,"1817","2023-06-14T17:23:57-04:00","FEW_SEATS_AVAILABLE",1,16
432,"y1787",42.33893653,-71.07991017,"1787","2023-06-14T17:24:00-04:00","MANY_SEATS_AVAILABLE",0,9
433,"y1786",42.333,-71.07418,"1786","2023-06-14T17:23:27-04:00","MANY_SEATS_AVAILABLE",0,6
434,"y1783",42.35955337,-71.09411619,"1783","2023-06-14T17:24:19-04:00","",1,10
435,"y1778",42.33133547,-71.08244843,"1778","2023-06-14T17:24:18-04:00","FEW_SEATS_AVAILABLE",1,23
436,"y1772",42.36967,-71.11238,"1772","2023-06-14T17:23:44-04:00","MANY_SEATS_AVAILABLE",0,22
437,"y1877",42.34164763,-71.08313896,"1877","2023-06-14T17:23:46-04:00","FULL",0,10
438,"y1851",42.36055679,-71.09548489,"1851","2023-06-14T17:24:31-04:00","FEW_SEATS_AVAILABLE",0,16
439,"y1817",42.34088738,-71.08218357,"1817","2023-06-14T17:23:57-04:00","FEW_SEATS_AVAILABLE",1,16
440,"y1787",42.33893653,-71.07991017,"1787","2023-06-14T17:24:00-04:00","MANY_SEATS_AVAILABLE",0,9
441,"y1786",42.33292677,-71.07399612,"1786","2023-06-14T17:24:33-04:00","MANY_SEATS_AVAILABLE",0,6
442,"y1783",42.35884718,-71.09353109,"1783","2023-06-14T17:24:35-04:00","",1,10
443,"y1778",42.33098835,-71.08302218,"1778","2023-06-14T17:24:33-04:00","FEW_SEATS_AVAILABLE",1,23
444,"y1772",42.36983673,-71.11218511,"1772","2023-06-14T17:24:32-04:00","MANY_SEATS_AVAILABLE",0,22
445,"y1877",42.3414,-71.08337,"1877","2023-06-14T17:24:32-04:00","FULL",0,10
446,"y1851",42.36055342,-71.0954862,"1851","2023-06-14T17:24:47-04:00","FEW_SEATS_AVAILABLE",0,16
447,"y1817",42.3408,-71.08212,"1817","2023-06-14T17:24:36-04:00","FEW_SEATS_AVAILABLE",1,16
448,"y1787",42.33894,-71.07987,"1787","2023-06-14T17:24:38-04:00","MANY_SEATS_AVAILABLE",0,9
449,"y1786",42.33314954,-71.07370427,"1786","2023-06-14T17:24:40-04:00","MANY_SEATS_AVAILABLE",0,6
450,"y1783",42.35879083,-71.0934661,"1783","2023-06-14T17:24:43-04:00","",1,10
451,"y1778",42.33103769,-71.08297698,"1778","2023-06-14T17:24:47-04:00","FEW_SEATS_AVAILABLE",1,23
452,"y1772",42.36993051,-71.11237195,"1772","2023-06-14T17:24:44-04:00","MANY_SEATS_AVAILABLE",0,22
453,"y1877",42.3414,-71.08337,"1877","2023-06-14T17:24:32-04:00","FULL",0,10
454,"y1851",42.36063981,-71.09565576,"1851","2023-06-14T17:24:54-04:00","FEW_SEATS_AVAILABLE",0,16
455,"y1817",42.34078007,-71.08219484,"1817","2023-06-14T17:24:53-04:00","FEW_SEATS_AVAILABLE",1,16
456,"y1787",42.33894,-71.07987,"1787","2023-06-14T17:24:38-04:00","MANY_SEATS_AVAILABLE",0,9
457,"y1786",42.33338789,-71.07355907,"1786","2023-06-14T17:24:54-04:00","MANY_SEATS_AVAILABLE",0,6
458,"y1783",42.35869918,-71.0933528,"1783","2023-06-14T17:24:55-04:00","",1,10
459,"y1778",42.33057111,-71.08355345,"1778","2023-06-14T17:24:56-04:00","FEW_SEATS_AVAILABLE",1,23
460,"y1772",42.37002947,-71.11273076,"1772","2023-06-14T17:24:56-04:00","MANY_SEATS_AVAILABLE",0,22
461,"y1877",42.3414,-71.08337,"1877","2023-06-14T17:24:32-04:00","FULL",0,10
462,"y1851",42.36120909,-71.09660153,"1851","2023-06-14T17:25:05-04:00","FEW_SEATS_AVAILABLE",0,16
463,"y1817",42.34061821,-71.08193703,"1817","2023-06-14T17:25:02-04:00","FEW_SEATS_AVAILABLE",1,16
464,"y1787",42.33918708,-71.08011702,"1787","2023-06-14T17:25:04-04:00","MANY_SEATS_AVAILABLE",0,9
465,"y1786",42.33345306,-71.07356726,"1786","2023-06-14T17:25:00-04:00","MANY_SEATS_AVAILABLE",0,6
466,"y1783",42.35868114,-71.09335477,"1783","2023-06-14T17:25:05-04:00","",1,10
467,"y1778",42.33045993,-71.08362812,"1778","2023-06-14T17:25:05-04:00","FEW_SEATS_AVAILABLE",1,24
468,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
469,"y1877",42.34167787,-71.08317576,"1877","2023-06-14T17:25:16-04:00","FULL",0,10
470,"y1851",42.36130361,-71.09679794,"1851","2023-06-14T17:25:13-04:00","FEW_SEATS_AVAILABLE",0,17
471,"y1817",42.34004391,-71.08121817,"1817","2023-06-14T17:25:18-04:00","FEW_SEATS_AVAILABLE",1,16
472,"y1787",42.3395192,-71.08044074,"1787","2023-06-14T17:25:18-04:00","MANY_SEATS_AVAILABLE",0,9
473,"y1786",42.33345306,-71.07356726,"1786","2023-06-14T17:25:00-04:00","MANY_SEATS_AVAILABLE",0,6
474,"y1783",42.35828811,-71.09320406,"1783","2023-06-14T17:25:16-04:00","",1,10
475,"y1778",42.33025178,-71.08403853,"1778","2023-06-14T17:25:18-04:00","FEW_SEATS_AVAILABLE",1,24
476,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
477,"y1877",42.34167787,-71.08317576,"1877","2023-06-14T17:25:16-04:00","FULL",0,10
478,"y1851",42.36134455,-71.09691798,"1851","2023-06-14T17:25:19-04:00","FEW_SEATS_AVAILABLE",0,17
479,"y1817",42.33979436,-71.08095126,"1817","2023-06-14T17:25:23-04:00","FEW_SEATS_AVAILABLE",1,16
480,"y1787",42.3395192,-71.08044074,"1787","2023-06-14T17:25:18-04:00","MANY_SEATS_AVAILABLE",0,9
481,"y1786",42.33345306,-71.07356726,"1786","2023-06-14T17:25:00-04:00","MANY_SEATS_AVAILABLE",0,6
482,"y1783",42.35819763,-71.09312004,"1783","2023-06-14T17:25:20-04:00","",1,11
483,"y1778",42.33025178,-71.08403853,"1778","2023-06-14T17:25:18-04:00","FEW_SEATS_AVAILABLE",1,1
484,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
485,"y1877",42.34184358,-71.08346451,"1877","2023-06-14T17:25:35-04:00","FULL",0,10
486,"y1851",42.36160787,-71.09741794,"1851","2023-06-14T17:25:32-04:00","FEW_SEATS_AVAILABLE",0,17
487,"y1817",42.33954142,-71.08067328,"1817","2023-06-14T17:25:33-04:00","FEW_SEATS_AVAILABLE",1,16
488,"y1787",42.33961269,-71.08052645,"1787","2023-06-14T17:25:35-04:00","MANY_SEATS_AVAILABLE",0,9
489,"y1786",42.33345306,-71.07356726,"1786","2023-06-14T17:25:00-04:00","MANY_SEATS_AVAILABLE",0,6
490,"y1783",42.35760155,-71.09281473,"1783","2023-06-14T17:25:33-04:00","",1,11
491,"y1778",42.32988955,-71.08419348,"1778","2023-06-14T17:25:33-04:00","FEW_SEATS_AVAILABLE",1,1
492,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
493,"y1877",42.34184623,-71.08348237,"1877","2023-06-14T17:25:40-04:00","FULL",0,10
494,"y1851",42.36200633,-71.09802717,"1851","2023-06-14T17:25:42-04:00","FEW_SEATS_AVAILABLE",0,17
495,"y1817",42.33953176,-71.08066808,"1817","2023-06-14T17:25:40-04:00","FEW_SEATS_AVAILABLE",1,16
496,"y1787",42.33963514,-71.08053941,"1787","2023-06-14T17:25:44-04:00","MANY_SEATS_AVAILABLE",0,9
497,"y1786",42.33345306,-71.07356726,"1786","2023-06-14T17:25:00-04:00","MANY_SEATS_AVAILABLE",0,6
498,"y1783",42.35678568,-71.09239566,"1783","2023-06-14T17:25:43-04:00","",1,11
499,"y1778",42.32992542,-71.0840574,"1778","2023-06-14T17:25:38-04:00","FEW_SEATS_AVAILABLE",1,1
500,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
501,"y1877",42.34184623,-71.08348237,"1877","2023-06-14T17:25:40-04:00","FULL",0,10
502,"y1851",42.36239606,-71.09868224,"1851","2023-06-14T17:25:49-04:00","FEW_SEATS_AVAILABLE",0,17
503,"y1817",42.33955708,-71.08071088,"1817","2023-06-14T17:25:49-04:00","FEW_SEATS_AVAILABLE",1,16
504,"y1787",42.33978291,-71.08077913,"1787","2023-06-14T17:25:51-04:00","MANY_SEATS_AVAILABLE",0,9
505,"y1786",42.33345306,-71.07356726,"1786","2023-06-14T17:25:00-04:00","MANY_SEATS_AVAILABLE",0,6
506,"y1783",42.35620473,-71.09213572,"1783","2023-06-14T17:25:50-04:00","",1,11
507,"y1778",42.32997665,-71.08399773,"1778","2023-06-14T17:25:49-04:00","FEW_SEATS_AVAILABLE",1,1
508,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
509,"y1877",42.3418304,-71.08348228,"1877","2023-06-14T17:26:02-04:00","FULL",0,10
510,"y1851",42.36270621,-71.09924889,"1851","2023-06-14T17:26:04-04:00","FEW_SEATS_AVAILABLE",0,17
511,"y1817",42.33955708,-71.08071088,"1817","2023-06-14T17:25:49-04:00","FEW_SEATS_AVAILABLE",1,16
512,"y1787",42.34006706,-71.08103426,"1787","2023-06-14T17:26:03-04:00","MANY_SEATS_AVAILABLE",0,10
513,"y1786",42.33345394,-71.07358124,"1786","2023-06-14T17:25:54-04:00","MANY_SEATS_AVAILABLE",0,6
514,"y1783",42.35496212,-71.09149285,"1783","2023-06-14T17:26:05-04:00","",1,11
515,"y1778",42.32999423,-71.08398074,"1778","2023-06-14T17:25:53-04:00","FEW_SEATS_AVAILABLE",1,1
516,"y1772",42.36997901,-71.11282306,"1772","2023-06-14T17:25:03-04:00","MANY_SEATS_AVAILABLE",0,22
517,"y1877",42.34187015,-71.08351364,"1877","2023-06-14T17:26:12-04:00","FULL",0,10
518,"y1851",42.36288008,-71.09941242,"1851","2023-06-14T17:26:15-04:00","FEW_SEATS_AVAILABLE",0,17
519,"y1817",42.33955708,-71.08071088,"1817","2023-06-14T17:25:49-04:00","FEW_SEATS_AVAILABLE",1,16
520,"y1787",42.34006706,-71.08103426,"1787","2023-06-14T17:26:03-04:00","MANY_SEATS_AVAILABLE",0,10
521,"y1786",42.33345521,-71.07358047,"1786","2023-06-14T17:26:14-04:00","MANY_SEATS_AVAILABLE",0,6
522,"y1783",42.35408785,-71.09109396,"1783","2023-06-14T17:26:14-04:00","",1,11
523,"y1778",42.32994921,-71.08379085,"1778","2023-06-14T17:26:16-04:00","FEW_SEATS_AVAILABLE",1,1
524,"y1772",42.36996729,-71.11283017,"1772","2023-06-14T17:26:12-04:00","MANY_SEATS_AVAILABLE",0,22
525,"y1877",42.34223347,-71.08408853,"1877","2023-06-14T17:26:23-04:00","FULL",0,11
526,"y1851",42.36288008,-71.09941242,"1851","2023-06-14T17:26:15-04:00","FEW_SEATS_AVAILABLE",0,17
527,"y1817",42.33955708,-71.08071088,"1817","2023-06-14T17:25:49-04:00","FEW_SEATS_AVAILABLE",1,16
528,"y1787",42.34007575,-71.08104383,"1787","2023-06-14T17:26:16-04:00","MANY_SEATS_AVAILABLE",0,10
529,"y1786",42.33364972,-71.07349608,"1786","2023-06-14T17:26:27-04:00","MANY_SEATS_AVAILABLE",0,6
530,"y1783",42.35289331,-71.09053938,"1783","2023-06-14T17:26:29-04:00","",1,11
531,"y1778",42.32991111,-71.08372822,"1778","2023-06-14T17:26:29-04:00","FEW_SEATS_AVAILABLE",1,1
532,"y1772",42.37006795,-71.11291831,"1772","2023-06-14T17:26:22-04:00","MANY_SEATS_AVAILABLE",0,22
533,"y1877",42.34236369,-71.08451274,"1877","2023-06-14T17:26:39-04:00","FEW_SEATS_AVAILABLE",0,11
534,"y1851",42.36285887,-71.09946004,"1851","2023-06-14T17:26:38-04:00","FEW_SEATS_AVAILABLE",0,17
535,"y1817",42.33955,-71.0807,"1817","2023-06-14T17:26:36-04:00","FEW_SEATS_AVAILABLE",1,16
536,"y1787",42.34007575,-71.08104383,"1787","2023-06-14T17:26:16-04:00","MANY_SEATS_AVAILABLE",0,10
537,"y1786",42.33398546,-71.07363205,"1786","2023-06-14T17:26:38-04:00","MANY_SEATS_AVAILABLE",0,6
538,"y1783",42.3522933,-71.09020294,"1783","2023-06-14T17:26:37-04:00","",1,11
539,"y1778",42.32991111,-71.08372822,"1778","2023-06-14T17:26:29-04:00","FEW_SEATS_AVAILABLE",1,1
540,"y1772",42.37026671,-71.11319437,"1772","2023-06-14T17:26:38-04:00","MANY_SEATS_AVAILABLE",0,22
541,"y1877",42.34238488,-71.08453536,"1877","2023-06-14T17:26:44-04:00","FEW_SEATS_AVAILABLE",0,11
542,"y1851",42.36340219,-71.10030858,"1851","2023-06-14T17:26:51-04:00","FEW_SEATS_AVAILABLE",0,17
543,"y1817",42.33945144,-71.08060598,"1817","2023-06-14T17:26:51-04:00","FEW_SEATS_AVAILABLE",1,16
544,"y1787",42.34002,-71.08101,"1787","2023-06-14T17:26:41-04:00","MANY_SEATS_AVAILABLE",0,10
545,"y1786",42.33395932,-71.07371673,"1786","2023-06-14T17:26:43-04:00","MANY_SEATS_AVAILABLE",0,6
546,"y1783",42.35144958,-71.08975666,"1783","2023-06-14T17:26:48-04:00","",1,11
547,"y1778",42.32991111,-71.08372822,"1778","2023-06-14T17:26:29-04:00","FEW_SEATS_AVAILABLE",1,1
548,"y1772",42.37048312,-71.11355429,"1772","2023-06-14T17:26:50-04:00","MANY_SEATS_AVAILABLE",0,22
549,"y1877",42.34238488,-71.08453536,"1877","2023-06-14T17:26:44-04:00","FEW_SEATS_AVAILABLE",0,11
550,"y1851",42.36351111,-71.10046537,"1851","2023-06-14T17:26:56-04:00","FEW_SEATS_AVAILABLE",0,18
551,"y1817",42.33885252,-71.07996635,"1817","2023-06-14T17:27:00-04:00","FEW_SEATS_AVAILABLE",1,16
552,"y1787",42.34017794,-71.0811838,"1787","2023-06-14T17:26:58-04:00","MANY_SEATS_AVAILABLE",0,10
